-2.500000000000000000e+01,7.980000000000000000e+02,-2.455000000000000000e+03
-1.700000000000000000e+01,7.980000000000000000e+02,-2.462000000000000000e+03
-2.500000000000000000e+01,7.910000000000000000e+02,-2.440000000000000000e+03
-1.200000000000000000e+01,7.930000000000000000e+02,-2.455000000000000000e+03
-3.000000000000000000e+01,7.980000000000000000e+02,-2.442000000000000000e+03
-2.200000000000000000e+01,7.880000000000000000e+02,-2.450000000000000000e+03
-2.500000000000000000e+01,7.930000000000000000e+02,-2.445000000000000000e+03
-2.500000000000000000e+01,7.880000000000000000e+02,-2.452000000000000000e+03
-2.700000000000000000e+01,7.930000000000000000e+02,-2.455000000000000000e+03
-3.700000000000000000e+01,7.880000000000000000e+02,-2.452000000000000000e+03
-1.700000000000000000e+01,7.760000000000000000e+02,-2.462000000000000000e+03
-3.000000000000000000e+01,7.930000000000000000e+02,-2.442000000000000000e+03
-1.000000000000000000e+01,7.930000000000000000e+02,-2.435000000000000000e+03
-3.000000000000000000e+01,7.910000000000000000e+02,-2.455000000000000000e+03
-4.000000000000000000e+01,7.780000000000000000e+02,-2.472000000000000000e+03
-2.500000000000000000e+01,7.880000000000000000e+02,-2.467000000000000000e+03
-3.000000000000000000e+01,7.930000000000000000e+02,-2.445000000000000000e+03
-3.000000000000000000e+01,7.780000000000000000e+02,-2.457000000000000000e+03
-1.500000000000000000e+01,7.830000000000000000e+02,-2.437000000000000000e+03
-3.000000000000000000e+01,7.810000000000000000e+02,-2.442000000000000000e+03
-1.700000000000000000e+01,8.100000000000000000e+02,-2.457000000000000000e+03
-2.000000000000000000e+01,7.860000000000000000e+02,-2.447000000000000000e+03
-1.700000000000000000e+01,7.930000000000000000e+02,-2.442000000000000000e+03
-1.200000000000000000e+01,7.880000000000000000e+02,-2.432000000000000000e+03
-1.700000000000000000e+01,7.860000000000000000e+02,-2.452000000000000000e+03
-3.000000000000000000e+01,7.830000000000000000e+02,-2.445000000000000000e+03
-3.200000000000000000e+01,7.910000000000000000e+02,-2.445000000000000000e+03
-1.700000000000000000e+01,8.060000000000000000e+02,-2.440000000000000000e+03
-2.200000000000000000e+01,8.250000000000000000e+02,-2.452000000000000000e+03
-1.700000000000000000e+01,8.200000000000000000e+02,-2.457000000000000000e+03
-3.200000000000000000e+01,8.270000000000000000e+02,-2.450000000000000000e+03
-3.500000000000000000e+01,7.980000000000000000e+02,-2.457000000000000000e+03
-4.500000000000000000e+01,8.060000000000000000e+02,-2.450000000000000000e+03
-6.000000000000000000e+01,7.980000000000000000e+02,-2.475000000000000000e+03
-6.000000000000000000e+01,8.120000000000000000e+02,-2.483000000000000000e+03
-7.000000000000000000e+01,8.270000000000000000e+02,-2.465000000000000000e+03
-6.200000000000000000e+01,8.270000000000000000e+02,-2.465000000000000000e+03
-6.000000000000000000e+01,8.030000000000000000e+02,-2.462000000000000000e+03
1.480000000000000000e+02,5.200000000000000000e+02,-2.141000000000000000e+03
1.530000000000000000e+02,5.130000000000000000e+02,-2.143000000000000000e+03
1.410000000000000000e+02,5.200000000000000000e+02,-2.116000000000000000e+03
1.460000000000000000e+02,5.060000000000000000e+02,-2.141000000000000000e+03
1.430000000000000000e+02,5.080000000000000000e+02,-2.131000000000000000e+03
1.310000000000000000e+02,5.200000000000000000e+02,-2.146000000000000000e+03
1.460000000000000000e+02,5.010000000000000000e+02,-2.131000000000000000e+03
1.330000000000000000e+02,5.080000000000000000e+02,-2.148000000000000000e+03
1.380000000000000000e+02,5.110000000000000000e+02,-2.126000000000000000e+03
1.410000000000000000e+02,5.030000000000000000e+02,-2.113000000000000000e+03
1.410000000000000000e+02,5.080000000000000000e+02,-2.123000000000000000e+03
1.210000000000000000e+02,5.270000000000000000e+02,-2.143000000000000000e+03
1.080000000000000000e+02,5.030000000000000000e+02,-2.172000000000000000e+03
1.280000000000000000e+02,5.130000000000000000e+02,-2.151000000000000000e+03
1.130000000000000000e+02,5.030000000000000000e+02,-2.138000000000000000e+03
8.800000000000000000e+01,4.880000000000000000e+02,-2.160000000000000000e+03
6.200000000000000000e+01,4.910000000000000000e+02,-2.141000000000000000e+03
3.500000000000000000e+01,4.810000000000000000e+02,-2.153000000000000000e+03
1.500000000000000000e+01,4.860000000000000000e+02,-2.151000000000000000e+03
-2.700000000000000000e+01,4.720000000000000000e+02,-2.170000000000000000e+03
-9.300000000000000000e+01,4.600000000000000000e+02,-2.165000000000000000e+03
-9.600000000000000000e+01,4.650000000000000000e+02,-2.165000000000000000e+03
0.000000000000000000e+00,5.630000000000000000e+02,-2.192000000000000000e+03
8.600000000000000000e+01,6.850000000000000000e+02,-2.252000000000000000e+03
1.950000000000000000e+02,8.480000000000000000e+02,-2.321000000000000000e+03
3.700000000000000000e+02,1.040000000000000000e+03,-2.318000000000000000e+03
5.120000000000000000e+02,1.212000000000000000e+03,-2.268000000000000000e+03
6.010000000000000000e+02,1.330000000000000000e+03,-2.187000000000000000e+03
6.750000000000000000e+02,1.381000000000000000e+03,-2.131000000000000000e+03
6.970000000000000000e+02,1.391000000000000000e+03,-2.148000000000000000e+03
7.050000000000000000e+02,1.381000000000000000e+03,-2.160000000000000000e+03
7.200000000000000000e+02,1.393000000000000000e+03,-2.162000000000000000e+03
6.550000000000000000e+02,1.466000000000000000e+03,-2.205000000000000000e+03
6.180000000000000000e+02,1.583000000000000000e+03,-2.240000000000000000e+03
5.780000000000000000e+02,1.630000000000000000e+03,-2.252000000000000000e+03
6.650000000000000000e+02,1.947000000000000000e+03,-2.313000000000000000e+03
7.000000000000000000e+02,2.188000000000000000e+03,-2.331000000000000000e+03
6.750000000000000000e+02,2.346000000000000000e+03,-2.276000000000000000e+03
6.410000000000000000e+02,2.455000000000000000e+03,-2.235000000000000000e+03
6.110000000000000000e+02,2.517000000000000000e+03,-2.190000000000000000e+03
5.780000000000000000e+02,2.522000000000000000e+03,-2.153000000000000000e+03
5.860000000000000000e+02,2.553000000000000000e+03,-2.146000000000000000e+03
5.780000000000000000e+02,2.520000000000000000e+03,-2.126000000000000000e+03
5.810000000000000000e+02,2.551000000000000000e+03,-2.118000000000000000e+03
5.830000000000000000e+02,2.541000000000000000e+03,-2.121000000000000000e+03
5.910000000000000000e+02,2.551000000000000000e+03,-2.103000000000000000e+03
