#Test started at 2025-04-16 01:20:44
timestamp,ActuatorBoard_solenoids_Fuel_armed,ActuatorBoard_solenoids_Fuel_powered,ActuatorBoard_solenoids_Ox_armed,ActuatorBoard_solenoids_Ox_powered,ActuatorBoard_pyros_Igniter_armed,ActuatorBoard_pyros_Igniter_powered,ActuatorBoard_solenoids_Fuel_armed_desiredstate,ActuatorBoard_solenoids_Fuel_powered_desiredstate,ActuatorBoard_solenoids_Ox_armed_desiredstate,ActuatorBoard_solenoids_Ox_powered_desiredstate,ActuatorBoard_pyros_Igniter_armed_desiredstate,ActuatorBoard_pyros_Igniter_powered_desiredstate,Sensorboard0_pts_Chamber_mv,Sensorboard0_pts_FuelCALIBRATED_mv,Sensorboard0_pts_OxCALIBRATED_mv
0.9401865629988606,False,False,False,False,False,False,False,False,False,False,False,False,888,1442.063,1160.625
0.9495175089978147,False,False,False,False,False,False,False,False,False,False,False,False,888,1442.063,1160.625
0.9592547269967326,False,False,False,False,False,False,False,False,False,False,False,False,888.5625,1445.063,1161.75
0.9691467949996877,False,False,False,False,False,False,False,False,False,False,False,False,886.8751,1442.063,1163.25
0.9798660739979823,False,False,False,False,False,False,False,False,False,False,False,False,886.8751,1442.063,1163.25
0.9890160409995588,False,False,False,False,False,False,False,False,False,False,False,False,886.8751,1445.625,1160.625
0.9998911509974278,False,False,False,False,False,False,False,False,False,False,False,False,888,1442.25,1162.313
1.0100458999986586,False,False,False,False,False,False,False,False,False,False,False,False,888,1442.25,1162.313
1.0195001039974159,False,False,False,False,False,False,False,False,False,False,False,False,887.4375,1443.563,1159.5
1.029503780999221,False,False,False,False,False,False,False,False,False,False,False,False,886.8751,1441.125,1160.813
1.0393490539972845,False,False,False,False,False,False,False,False,False,False,False,False,886.8751,1441.125,1160.813
1.049195214996871,False,False,False,False,False,False,False,False,False,False,False,False,887.625,1443.375,1160.063
1.0595527029981895,False,False,False,False,False,False,False,False,False,False,False,False,887.8125,1440.563,1163.813
1.0690995719996863,False,False,False,False,False,False,False,False,False,False,False,False,887.8125,1440.563,1163.813
1.079483576999337,False,False,False,False,False,False,False,False,False,False,False,False,885.5625,1443.75,1161.75
1.0893558489988209,False,False,False,False,False,False,False,False,False,False,False,False,885.5625,1443.75,1161.75
1.0998204089992214,False,False,False,False,False,False,False,False,False,False,False,False,886.125,1441.313,1164.75
1.1081038699994679,False,False,False,False,False,False,False,False,False,False,False,False,888,1443.75,1162.688
1.1197031359988614,False,False,False,False,False,False,False,False,False,False,False,False,888,1443.75,1162.688
1.1281598169989593,False,False,False,False,False,False,False,False,False,False,False,False,887.625,1441.5,1163.25
1.1397589909975068,False,False,False,False,False,False,False,False,False,False,False,False,886.5,1444.5,1162.5
1.148172004999651,False,False,False,False,False,False,False,False,False,False,False,False,886.5,1444.5,1162.5
1.1593416669966246,False,False,False,False,False,False,False,False,False,False,False,False,885.5625,1442.25,1162.125
1.1693021599967324,False,False,False,False,False,False,False,False,False,False,False,False,887.8125,1441.313,1162.125
1.180041308998625,False,False,False,False,False,False,False,False,False,False,False,False,887.8125,1441.313,1162.125
1.1894837529980578,False,False,False,False,False,False,False,False,False,False,False,False,887.4375,1440,1161.938
1.2000356639982783,False,False,False,False,False,False,False,False,False,False,False,False,888,1440.375,1162.313
1.209170815996913,False,False,False,False,False,False,False,False,False,False,False,False,888,1440.375,1162.313
1.2195822289977514,False,False,False,False,False,False,False,False,False,False,False,False,886.3125,1441.875,1161.188
1.229129967996414,False,False,False,False,False,False,False,False,False,False,False,False,889.5,1440.75,1161.75
1.23926892199961,False,False,False,False,False,False,False,False,False,False,False,False,889.5,1440.75,1161.75
1.2491888779986766,False,False,False,False,False,False,False,False,False,False,False,False,885.75,1441.688,1163.813
1.2597866029973375,False,False,False,False,False,False,False,False,False,False,False,False,889.6875,1443.375,1161.75
1.2681760619998386,False,False,False,False,False,False,False,False,False,False,False,False,889.6875,1443.375,1161.75
1.2798435869990499,False,False,False,False,False,False,False,False,False,False,False,False,886.125,1440.75,1163.625
1.289029497998854,False,False,False,False,False,False,False,False,False,False,False,False,886.3125,1442.625,1161.75
1.299116933998448,False,False,False,False,False,False,False,False,False,False,False,False,886.3125,1442.625,1161.75
1.3092626099969493,False,False,False,False,False,False,False,False,False,False,False,False,886.5,1441.875,1160.438
1.320076997999422,False,False,False,False,False,False,False,False,False,False,False,False,888.1875,1442.063,1162.688
1.3292557609966025,False,False,False,False,False,False,False,False,False,False,False,False,888.1875,1442.063,1162.688
1.3391661619971273,False,False,False,False,False,False,False,False,False,False,False,False,885.9375,1440.188,1160.625
1.3492368389997864,False,False,False,False,False,False,False,False,False,False,False,False,888.5625,1443.563,1161.75
1.3592547199987166,False,False,False,False,False,False,False,False,False,False,False,False,888.5625,1443.563,1161.75
1.369120010996994,False,False,False,False,False,False,False,False,False,False,False,False,888.1875,1442.063,1160.438
1.3797480319990427,False,False,False,False,False,False,False,False,False,False,False,False,889.6875,1441.313,1162.125
1.3886509089970787,False,False,False,False,False,False,False,False,False,False,False,False,889.6875,1441.313,1162.125
1.3989872119964275,False,False,False,False,False,False,False,False,False,False,False,False,886.8751,1442.813,1161.188
1.409314792999794,False,False,False,False,False,False,False,False,False,False,False,False,886.3125,1439.813,1163.063
1.4193155629982357,False,False,False,False,False,False,False,False,False,False,False,False,886.3125,1439.813,1163.063
1.4291152989972034,False,False,False,False,False,False,False,False,False,False,False,False,888,1442.813,1161.375
1.4398855029976403,False,False,False,False,False,False,False,False,False,False,False,False,885.9375,1441.313,1161.75
1.4488598059979267,False,False,False,False,False,False,False,False,False,False,False,False,885.9375,1441.313,1161.75
1.4581811589996505,False,False,False,False,False,False,False,False,False,False,False,False,888.9376,1441.688,1161
1.469239229998493,False,False,False,False,False,False,False,False,False,False,False,False,886.6875,1441.313,1162.313
1.4792976099997759,False,False,False,False,False,False,False,False,False,False,False,False,886.6875,1441.313,1162.313
1.4892662699967332,False,False,False,False,False,False,False,False,False,False,False,False,887.625,1441.688,1161.75
1.500106583996967,False,False,False,False,False,False,False,False,False,False,False,False,887.0625,1441.125,1163.438
1.509270550999645,False,False,False,False,False,False,False,False,False,False,False,False,887.0625,1441.125,1163.438
1.5193004869979632,False,False,False,False,False,False,False,False,False,False,False,False,888.75,1442.438,1161.188
1.5293174419966817,False,False,False,False,False,False,False,False,False,False,False,False,886.125,1441.875,1162.5
1.53928299099789,False,False,False,False,False,False,False,False,False,False,False,False,886.125,1441.875,1162.5
1.549270131999947,False,False,False,False,False,False,False,False,False,False,False,False,889.6875,1443.188,1161
1.559344085999328,False,False,False,False,False,False,False,False,False,False,False,False,886.8751,1441.125,1164.75
1.5692113209988747,False,False,False,False,False,False,False,False,False,False,False,False,886.8751,1441.125,1164.75
1.5799717839981895,False,False,False,False,False,False,False,False,False,False,False,False,887.4375,1443.563,1162.125
1.5891949169999862,False,False,False,False,False,False,False,False,False,False,False,False,887.0625,1441.5,1163.063
1.5991834279993782,False,False,False,False,False,False,False,False,False,False,False,False,887.0625,1441.5,1163.063
1.6092133279998961,False,False,False,False,False,False,False,False,False,False,False,False,888.375,1440.938,1161.375
1.619880143996852,False,False,False,False,False,False,False,False,False,False,False,False,886.6875,1440.188,1164.375
1.6282129189967236,False,False,False,False,False,False,False,False,False,False,False,False,886.6875,1440.188,1164.375
1.639576595996914,False,False,False,False,False,False,False,False,False,False,False,False,889.6875,1441.875,1162.688
1.6494568679991062,False,False,False,False,False,False,False,False,False,False,False,False,885.9375,1440.938,1160.25
1.6598484109999845,False,False,False,False,False,False,False,False,False,False,False,False,885.9375,1440.938,1160.25
1.6687921579978138,False,False,False,False,False,False,False,False,False,False,False,False,889.6875,1442.813,1164
1.6787374849991465,False,False,False,False,False,False,False,False,False,False,False,False,888,1442.625,1163.438
1.6881845029965916,False,False,False,False,False,False,False,False,False,False,False,False,888,1442.625,1163.438
1.6992877589982527,False,False,False,False,False,False,False,False,False,False,False,False,887.0625,1440.375,1163.063
1.7091627709996828,False,False,False,False,False,False,False,False,False,False,False,False,887.25,1442.813,1161.938
1.7199529939971399,False,False,False,False,False,False,False,False,False,False,False,False,887.25,1442.813,1161.938
1.7291098489986325,False,False,False,False,False,False,False,False,False,False,False,False,885.5625,1440.188,1162.5
1.7397786839974287,False,False,False,False,False,False,False,False,False,False,False,False,887.4375,1441.875,1161.563
1.7481155329987814,False,False,False,False,False,False,False,False,False,False,False,False,887.4375,1441.875,1161.563
1.760093238997797,False,False,False,False,False,False,False,False,False,False,False,False,888,1441.313,1163.438
1.7694928879973304,False,False,False,False,False,False,False,False,False,False,False,False,886.8751,1443.375,1162.125
1.7801291859977937,False,False,False,False,False,False,False,False,False,False,False,False,886.8751,1443.375,1162.125
1.7893879299990658,False,False,False,False,False,False,False,False,False,False,False,False,886.5,1442.625,1162.875
1.7996792889971402,False,False,False,False,False,False,False,False,False,False,False,False,888.75,1441.688,1162.875
1.808619961997465,False,False,False,False,False,False,False,False,False,False,False,False,888.75,1441.688,1162.875
1.8181520719990658,False,False,False,False,False,False,False,False,False,False,False,False,887.4375,1442.625,1163.063
1.8291870319990267,False,False,False,False,False,False,False,False,False,False,False,False,886.125,1441.875,1161.75
1.8394497799999954,False,False,False,False,False,False,False,False,False,False,False,False,886.125,1441.875,1161.75
1.8490977959991142,False,False,False,False,False,False,False,False,False,False,False,False,888.75,1439.063,1161.75
1.8601798099989537,False,False,False,False,False,False,False,False,False,False,False,False,888.9376,1441.5,1161.938
1.8696860319978441,False,False,False,False,False,False,False,False,False,False,False,False,888.9376,1441.5,1161.938
1.8788321839965647,False,False,False,False,False,False,False,False,False,False,False,False,888.75,1439.813,1162.125
1.888746454998909,False,False,False,False,False,False,False,False,False,False,False,False,887.0625,1443.188,1162.125
1.8985043769971526,False,False,False,False,False,False,False,False,False,False,False,False,887.0625,1443.188,1162.125
1.9091983969992725,False,False,False,False,False,False,False,False,False,False,False,False,888.375,1442.625,1162.5
1.9199601379987143,False,False,False,False,False,False,False,False,False,False,False,False,886.8751,1442.813,1161.938
1.929194288997678,False,False,False,False,False,False,False,False,False,False,False,False,888.375,1441.5,1163.438
1.9395957579981769,False,False,False,False,False,False,False,False,False,False,False,False,888.375,1441.5,1163.438
1.949269976998039,False,False,False,False,False,False,False,False,False,False,False,False,890.8125,1442.813,1161.375
1.9593240799986233,False,False,False,False,False,False,False,False,False,False,False,False,886.8751,1443.75,1161
1.9691300749982474,False,False,False,False,False,False,False,False,False,False,False,False,886.8751,1443.75,1161
1.9798688899973058,False,False,False,False,False,False,False,False,False,False,False,False,890.0625,1441.875,1161.938
1.9891225229985139,False,False,False,False,False,False,False,False,False,False,False,False,890.0625,1441.875,1161.938
2.0000004849971447,False,False,False,False,False,False,False,False,True,False,True,False,888.75,1442.063,1162.125
2.009344207999675,False,False,False,False,False,False,False,False,True,False,True,False,887.25,1443,1161.563
2.0194315509979788,False,False,False,False,False,False,False,False,True,False,True,False,887.25,1443,1161.563
2.02922424999997,False,False,False,False,False,False,False,False,True,False,True,False,888.375,1442.438,1163.063
2.040142896999896,False,False,True,False,True,False,False,False,True,True,True,True,888.1875,1443.75,1148.063
2.0498569669980498,False,False,True,False,True,False,False,False,True,True,True,True,888.1875,1443.75,1148.063
2.059805459997733,False,False,True,False,True,False,False,False,True,True,True,True,887.0625,1441.688,1164.563
2.0683173059987894,False,False,True,False,True,False,False,False,True,True,True,True,889.125,1442.438,1161.75
2.08032078999895,False,False,True,True,True,True,False,False,True,True,True,True,888.1875,1441.5,1177.5
2.0896370509981352,False,False,True,True,True,True,False,False,True,True,True,True,888.1875,1441.5,1177.5
2.098495799997181,False,False,True,True,True,True,False,False,True,True,True,True,887.0625,1440.75,1140.75
2.1090895799970895,False,False,True,True,True,True,False,False,True,True,True,True,885.9375,1439.625,1123.688
2.119188219996431,False,False,True,True,True,True,False,False,True,True,True,True,885.9375,1439.625,1123.688
2.129268525997759,False,False,True,True,True,True,False,False,True,True,True,True,879,1437.75,1125.938
2.1401033959991764,False,False,True,True,True,True,False,False,True,True,True,True,906.1876,1440.188,1123.125
2.1495401180000044,False,False,True,True,True,True,False,False,True,True,True,True,906.1876,1440.188,1123.125
2.1595588689997385,False,False,True,True,True,True,False,False,True,True,True,True,906.75,1438.125,1110.188
2.169115997996414,False,False,True,True,True,True,False,False,True,True,True,True,909.75,1440.938,1109.25
2.179944607996731,False,False,True,True,True,True,False,False,True,True,True,True,909.75,1440.938,1109.25
2.189425736996782,False,False,True,True,True,True,False,False,True,True,True,True,907.875,1441.125,1108.875
2.1995560609975655,False,False,True,True,True,True,True,False,True,True,True,True,903.375,1440,1109.813
2.2091930959977617,False,False,True,True,True,True,True,False,True,True,True,True,903.375,1440,1109.813
2.219821338996553,False,False,True,True,True,True,True,False,True,True,True,True,913.6875,1442.063,1107.188
2.2284513319973485,False,False,True,True,True,True,True,False,True,True,True,True,901.875,1437.938,1107.375
2.240175670998724,True,False,True,True,True,True,True,True,True,True,True,True,901.875,1437.938,1107.375
2.249166121997405,True,False,True,True,True,True,True,True,True,True,True,True,908.0625,1436.063,1107.375
2.259531015999528,True,False,True,True,True,True,True,True,True,True,True,True,908.2501,1443.938,1106.25
2.269475805998809,True,False,True,True,True,True,True,True,True,True,True,True,908.2501,1443.938,1106.25
2.2800903269999253,True,True,True,True,True,True,True,True,True,True,True,True,902.25,1434.938,1104.188
2.289571214998432,True,True,True,True,True,True,True,True,True,True,True,True,904.3125,1447.5,1109.438
2.299409505998483,True,True,True,True,True,True,True,True,True,True,True,True,904.3125,1447.5,1109.438
2.310164710997924,True,True,True,True,True,True,True,True,True,True,True,True,904.5,1412.438,1106.813
2.3198250779969385,True,True,True,True,True,True,True,True,True,True,True,True,909.75,1390.125,1104
2.3281632229991374,True,True,True,True,True,True,True,True,True,True,True,True,909.75,1390.125,1104
2.3397473599980003,True,True,True,True,True,True,True,True,True,True,True,True,943.5,1393.688,1110.188
2.3492333229987707,True,True,True,True,True,True,True,True,True,True,True,True,972.75,1432.125,1110
2.3592815549964143,True,True,True,True,True,True,True,True,True,True,True,True,972.75,1432.125,1110
2.3693218429980334,True,True,True,True,True,True,True,True,True,True,True,True,981.1875,1414.5,1112.063
2.3800212709975312,True,True,True,True,True,True,True,True,True,True,True,True,979.875,1432.875,1107.375
2.389408900999115,True,True,True,True,True,True,True,True,True,True,True,True,979.875,1432.875,1107.375
2.399827979999827,True,True,True,True,True,True,True,True,True,True,True,True,985.125,1428.375,1115.438
2.4081739589964855,True,True,True,True,True,True,True,True,True,True,True,True,992.625,1429.875,1108.313
2.4198087619988655,True,True,True,True,True,True,True,True,True,True,True,True,992.625,1429.875,1108.313
2.4287292689987225,True,True,True,True,True,True,True,True,True,True,True,True,982.875,1431.938,1105.5
2.4381733059999533,True,True,True,True,True,True,True,True,True,True,True,True,981.75,1432.688,1113.375
2.449144192996755,True,True,True,True,True,True,True,True,True,True,True,True,981.75,1432.688,1113.375
2.459864711996488,True,True,True,True,True,True,True,True,True,True,True,True,997.8751,1429.875,1107.75
2.4682686159976583,True,True,True,True,True,True,True,True,True,True,True,True,998.0625,1430.063,1107.75
2.479187113996886,True,True,True,True,True,True,True,True,True,True,True,True,998.0625,1430.063,1107.75
2.4894397139978537,True,True,True,True,True,True,True,True,True,True,True,True,998.0625,1430.063,1107
2.4994113549983012,True,True,True,True,True,True,True,True,True,True,True,True,1002,1435.125,1108.313
2.5092766459965787,True,True,True,True,True,True,True,True,True,True,True,True,1002,1435.125,1108.313
2.520008442999824,True,True,True,True,True,True,True,True,True,True,True,True,988.125,1432.5,1110.563
2.529388035996817,True,True,True,True,True,True,True,True,True,True,True,True,995.625,1428,1104.938
2.53971102399737,True,True,True,True,True,True,True,True,True,True,True,True,995.625,1428,1104.938
2.548236332997476,True,True,True,True,True,True,True,True,True,True,True,True,994.125,1433.438,1107.75
2.5596799359991564,True,True,True,True,True,True,True,True,True,True,True,True,995.8126,1431.563,1109.625
2.5691127319987572,True,True,True,True,True,True,True,True,True,True,True,True,995.8126,1431.563,1109.625
2.5801861909967556,True,True,True,True,True,True,True,True,True,True,True,True,999.1875,1431.938,1104.375
2.589637227996718,True,True,True,True,True,True,True,True,True,True,True,True,991.125,1430.625,1105.875
2.5986160119973647,True,True,True,True,True,True,True,True,True,True,True,True,991.125,1430.625,1105.875
2.6094196419981017,True,True,True,True,True,True,True,True,True,True,True,True,991.3125,1430.25,1109.438
2.6201091809998616,True,True,True,True,True,True,True,True,True,True,True,True,985.125,1429.875,1105.688
2.629213684998831,True,True,True,True,True,True,True,True,True,True,True,True,985.125,1429.875,1105.688
2.6394228789977205,True,True,True,True,True,True,True,True,True,True,True,True,987.5626,1433.063,1106.625
2.649230280996562,True,True,True,True,True,True,True,True,True,True,True,True,993.5625,1431.938,1109.063
2.6593824939991464,True,True,True,True,True,True,True,True,True,True,True,True,993.5625,1431.938,1109.063
2.669209747997229,True,True,True,True,True,True,True,True,True,True,True,True,988.3125,1433.438,1112.063
2.6800933389968122,True,True,True,True,True,True,True,True,True,True,True,True,989.0625,1433.25,1109.063
2.68946437699924,True,True,True,True,True,True,True,True,True,True,True,True,989.0625,1433.25,1109.063
2.6995941089990083,True,True,True,True,True,True,True,True,True,True,True,True,992.0625,1434,1110
2.709172087998013,True,True,True,True,True,True,True,True,True,True,True,True,997.125,1428.188,1110.563
2.7200166619986703,True,True,True,True,True,True,True,True,True,True,True,True,997.125,1428.188,1110.563
2.7295381789990643,True,True,True,True,True,True,True,True,True,True,True,True,994.125,1429.125,1113.938
2.7393822289996024,True,True,True,True,True,True,True,True,True,True,True,True,997.5,1425.75,1113.188
2.749219779998384,True,True,True,True,True,True,True,True,True,True,True,True,997.5,1425.75,1113.188
2.759733116999996,True,True,True,True,True,True,True,True,True,True,True,True,997.8751,1434.188,1107.563
2.769156672999088,True,True,True,True,True,True,True,True,True,True,True,True,997.8751,1434.188,1107.563
2.7800116529979277,True,True,True,True,True,True,True,True,True,True,True,True,995.4375,1428.938,1103.625
2.7896481689967914,True,True,True,True,True,True,True,True,True,True,True,True,992.8125,1428.75,1111.313
2.798297494999133,True,True,True,True,True,True,True,True,True,True,True,True,992.8125,1428.75,1111.313
2.8091321239990066,True,True,True,True,True,True,True,True,True,True,True,True,996.9375,1428.938,1108.5
2.8194154829980107,True,True,True,True,True,True,True,True,True,True,True,True,984.5625,1429.125,1111.688
