-7.700000000000000178e-01,2.000000000000000111e-01,9.820000000000000284e+00
-8.100000000000000533e-01,1.900000000000000022e-01,9.830000000000000071e+00
-8.000000000000000444e-01,2.099999999999999922e-01,9.849999999999999645e+00
-7.800000000000000266e-01,2.200000000000000011e-01,9.820000000000000284e+00
-7.900000000000000355e-01,2.000000000000000111e-01,9.849999999999999645e+00
-7.700000000000000178e-01,2.099999999999999922e-01,9.810000000000000497e+00
-7.700000000000000178e-01,2.200000000000000011e-01,9.820000000000000284e+00
-7.900000000000000355e-01,2.000000000000000111e-01,9.810000000000000497e+00
-7.800000000000000266e-01,2.000000000000000111e-01,9.810000000000000497e+00
-7.800000000000000266e-01,2.000000000000000111e-01,9.810000000000000497e+00
-7.800000000000000266e-01,2.200000000000000011e-01,9.820000000000000284e+00
-7.800000000000000266e-01,2.000000000000000111e-01,9.839999999999999858e+00
-7.900000000000000355e-01,2.200000000000000011e-01,9.830000000000000071e+00
-8.000000000000000444e-01,1.799999999999999933e-01,9.830000000000000071e+00
-7.700000000000000178e-01,2.200000000000000011e-01,9.839999999999999858e+00
-7.900000000000000355e-01,2.099999999999999922e-01,9.830000000000000071e+00
-7.800000000000000266e-01,2.000000000000000111e-01,9.820000000000000284e+00
-8.100000000000000533e-01,2.200000000000000011e-01,9.820000000000000284e+00
-7.900000000000000355e-01,2.000000000000000111e-01,9.830000000000000071e+00
-7.800000000000000266e-01,2.099999999999999922e-01,9.839999999999999858e+00
-7.700000000000000178e-01,2.200000000000000011e-01,9.830000000000000071e+00
-7.900000000000000355e-01,1.799999999999999933e-01,9.779999999999999361e+00
-8.000000000000000444e-01,2.099999999999999922e-01,9.839999999999999858e+00
-7.900000000000000355e-01,2.500000000000000000e-01,9.810000000000000497e+00
-9.599999999999999645e-01,2.399999999999999911e-01,9.919999999999999929e+00
-8.100000000000000533e-01,1.600000000000000033e-01,9.839999999999999858e+00
-9.499999999999999556e-01,1.000000000000000021e-02,9.669999999999999929e+00
-1.010000000000000009e+00,1.400000000000000133e-01,9.789999999999999147e+00
