3.550000000000000000e+02,5.530000000000000000e+02,-2.086000000000000000e+03
3.500000000000000000e+02,5.470000000000000000e+02,-2.091000000000000000e+03
3.450000000000000000e+02,5.530000000000000000e+02,-2.108000000000000000e+03
3.570000000000000000e+02,5.610000000000000000e+02,-2.098000000000000000e+03
3.550000000000000000e+02,5.470000000000000000e+02,-2.091000000000000000e+03
3.570000000000000000e+02,5.760000000000000000e+02,-2.083000000000000000e+03
3.450000000000000000e+02,5.500000000000000000e+02,-2.078000000000000000e+03
3.320000000000000000e+02,5.420000000000000000e+02,-2.083000000000000000e+03
3.520000000000000000e+02,5.500000000000000000e+02,-2.141000000000000000e+03
3.520000000000000000e+02,5.470000000000000000e+02,-2.126000000000000000e+03
3.550000000000000000e+02,5.500000000000000000e+02,-2.091000000000000000e+03
3.500000000000000000e+02,5.500000000000000000e+02,-2.081000000000000000e+03
3.500000000000000000e+02,5.530000000000000000e+02,-2.073000000000000000e+03
3.570000000000000000e+02,5.530000000000000000e+02,-2.086000000000000000e+03
3.520000000000000000e+02,5.630000000000000000e+02,-2.103000000000000000e+03
3.600000000000000000e+02,5.560000000000000000e+02,-2.093000000000000000e+03
3.520000000000000000e+02,5.530000000000000000e+02,-2.088000000000000000e+03
3.500000000000000000e+02,5.580000000000000000e+02,-2.078000000000000000e+03
3.670000000000000000e+02,5.580000000000000000e+02,-2.091000000000000000e+03
3.520000000000000000e+02,5.530000000000000000e+02,-2.078000000000000000e+03
3.400000000000000000e+02,5.560000000000000000e+02,-2.073000000000000000e+03
3.520000000000000000e+02,5.500000000000000000e+02,-2.081000000000000000e+03
3.520000000000000000e+02,5.530000000000000000e+02,-2.083000000000000000e+03
3.550000000000000000e+02,5.630000000000000000e+02,-2.078000000000000000e+03
3.570000000000000000e+02,5.530000000000000000e+02,-2.091000000000000000e+03
3.600000000000000000e+02,5.470000000000000000e+02,-2.071000000000000000e+03
3.620000000000000000e+02,5.610000000000000000e+02,-2.063000000000000000e+03
3.620000000000000000e+02,5.660000000000000000e+02,-2.086000000000000000e+03
3.800000000000000000e+02,5.810000000000000000e+02,-2.083000000000000000e+03
3.920000000000000000e+02,5.970000000000000000e+02,-2.093000000000000000e+03
3.820000000000000000e+02,5.810000000000000000e+02,-2.086000000000000000e+03
